Price,Close,High,Low,Open,Volume
Ticker,SMI,SMI,SMI,SMI,SMI
Date,,,,,
2024-08-13,45.45994567871094,45.45994567871094,45.45994567871094,45.45994567871094,1
2024-08-14,45.508689880371094,45.508689880371094,45.508689880371094,45.508689880371094,3
2024-08-15,45.30883026123047,45.30883026123047,45.30883026123047,45.30883026123047,65
2024-08-16,45.34782791137695,45.34782791137695,45.34782791137695,45.34782791137695,60
2024-08-19,45.36712646484375,45.36712646484375,45.36712646484375,45.36712646484375,34
2024-08-20,45.450096130371094,45.450096130371094,45.401255006901735,45.401255006901735,690
2024-08-21,45.44492721557617,45.4792457912919,45.43049764537926,45.43098482932148,1808
2024-08-22,45.36274337768555,45.36274337768555,45.36274337768555,45.36274337768555,1
2024-08-23,45.55694580078125,45.55694580078125,45.55694580078125,45.55694580078125,50
2024-08-26,45.4869499206543,45.55723829428157,45.47924795124784,45.55723829428157,960
2024-08-27,45.41578674316406,45.41578674316406,45.41578674316406,45.41578674316406,60
2024-08-28,45.38185501098633,45.38185501098633,45.38185501098633,45.38185501098633,1
2024-08-29,45.39140701293945,45.39140701293945,45.39140701293945,45.39140701293945,1
2024-08-30,45.36470031738281,45.36470031738281,45.36470031738281,45.36470031738281,51
2024-09-03,45.50362777709961,45.50362777709961,45.50362777709961,45.50362777709961,1
2024-09-04,45.596534729003906,45.596534729003906,45.596534729003906,45.596534729003906,1
2024-09-05,45.6649284362793,45.6649284362793,45.6649284362793,45.6649284362793,137
2024-09-06,45.684566497802734,45.684566497802734,45.684566497802734,45.684566497802734,55
2024-09-09,45.679683685302734,45.679683685302734,45.679683685302734,45.679683685302734,56
2024-09-10,45.79682922363281,45.79682922363281,45.76263440689072,45.76263440689072,348
2024-09-11,45.75774383544922,45.75774383544922,45.75774383544922,45.75774383544922,1
2024-09-12,45.73321533203125,45.73321533203125,45.73321533203125,45.73321533203125,3
2024-09-13,45.80278015136719,45.82114658468905,45.80278015136719,45.82114658468905,112
2024-09-16,45.83081817626953,45.83081817626953,45.83081817626953,45.83081817626953,10
2024-09-17,45.80992126464844,45.80992126464844,45.80992126464844,45.80992126464844,65
2024-09-18,45.7624397277832,45.7624397277832,45.7624397277832,45.7624397277832,1
2024-09-19,45.73800277709961,45.73800277709961,45.73800277709961,45.73800277709961,7
2024-09-20,45.7624397277832,45.7624397277832,45.7624397277832,45.7624397277832,1
2024-09-23,45.787052154541016,45.787052154541016,45.787052154541016,45.787052154541016,2
2024-09-24,45.76741409301758,45.76741409301758,45.76741409301758,45.76741409301758,1
2024-09-25,45.70537185668945,45.79193410804892,45.70537185668945,45.79193410804892,311
2024-09-26,45.73331832885742,45.73331832885742,45.73331832885742,45.73331832885742,2
2024-09-27,45.860328674316406,45.860328674316406,45.860328674316406,45.860328674316406,8
2024-09-30,45.801998138427734,45.967795452613665,45.801998138427734,45.967795452613665,326
2024-10-01,45.915565490722656,45.915565490722656,45.915565490722656,45.915565490722656,1
2024-10-02,45.91566467285156,45.91566467285156,45.89598692565229,45.89598692565229,198
2024-10-03,45.85663604736328,45.935052008557975,45.85663604736328,45.935052008557975,143
2024-10-04,45.67091369628906,45.807877394260686,45.67091369628906,45.79808520316941,665
2024-10-07,45.641639709472656,45.69039152371811,45.641639709472656,45.69039152371811,914
2024-10-08,45.623619079589844,45.623619079589844,45.623619079589844,45.623619079589844,64
2024-10-09,45.53854751586914,45.53854751586914,45.53854751586914,45.53854751586914,60
2024-10-10,45.56321716308594,45.56321716308594,45.56321716308594,45.56321716308594,2
2024-10-11,45.616676330566406,45.616676330566406,45.616676330566406,45.616676330566406,25
2024-10-14,45.51838684082031,45.552357006945236,45.51838684082031,45.552357006945236,157
2024-10-15,45.705081939697266,45.705081939697266,45.705081939697266,45.705081939697266,12
2024-10-16,45.73445129394531,45.73445129394531,45.73445129394531,45.73445129394531,4
2024-10-17,45.6610221862793,45.6610221862793,45.6610221862793,45.6610221862793,16
2024-10-18,45.699989318847656,45.699989318847656,45.699989318847656,45.699989318847656,330
2024-10-21,45.56830978393555,45.631652783148134,45.56830978393555,45.631652783148134,3830
2024-10-22,45.43585205078125,45.50438244914561,45.43585205078125,45.50438244914561,370
2024-10-23,45.149593353271484,45.149593353271484,45.149593353271484,45.149593353271484,19
2024-10-24,45.269317626953125,45.269317626953125,45.269317626953125,45.269317626953125,17
2024-10-25,45.338050842285156,45.338050842285156,45.338050842285156,45.338050842285156,87
2024-10-28,45.37710952758789,45.37710952758789,45.37710952758789,45.37710952758789,12
2024-10-29,45.32894515991211,45.32894515991211,45.32894515991211,45.32894515991211,40
2024-10-30,45.367218017578125,45.367218017578125,45.367218017578125,45.367218017578125,2
2024-10-31,45.32943344116211,45.32943344116211,45.32943344116211,45.32943344116211,104
2024-11-01,45.327171325683594,45.327171325683594,45.327171325683594,45.327171325683594,2
2024-11-04,45.50614547729492,45.50614547729492,45.50614547729492,45.50614547729492,78
2024-11-05,45.56188201904297,45.56757143060245,45.56188201904297,45.56747411172051,389
2024-11-06,44.99336624145508,45.03771744907301,44.94940805238723,44.94940805238723,3068
2024-11-07,45.229251861572266,45.229251861572266,45.229251861572266,45.229251861572266,4
2024-11-08,45.597206115722656,45.597206115722656,45.597206115722656,45.597206115722656,1
2024-11-11,45.597206115722656,45.597206115722656,45.597206115722656,45.597206115722656,0
2024-11-12,45.41067886352539,45.43020252864616,45.40076730960672,45.43020252864616,1800
2024-11-13,45.41067886352539,45.41067886352539,45.41067886352539,45.41067886352539,0
2024-11-14,45.41067886352539,45.41067886352539,45.41067886352539,45.41067886352539,0
2024-11-15,45.41067886352539,45.41067886352539,45.41067886352539,45.41067886352539,0
2024-11-18,45.41067886352539,45.41067886352539,45.41067886352539,45.41067886352539,0
2024-11-19,45.41067886352539,45.41067886352539,45.41067886352539,45.41067886352539,0
2024-11-20,45.41067886352539,45.41067886352539,45.41067886352539,45.41067886352539,0
2024-11-21,45.41067886352539,45.41067886352539,45.41067886352539,45.41067886352539,0
2024-11-22,45.41067886352539,45.41067886352539,45.41067886352539,45.41067886352539,0
2024-11-25,45.41067886352539,45.41067886352539,45.41067886352539,45.41067886352539,0
2024-11-26,45.41067886352539,45.41067886352539,45.41067886352539,45.41067886352539,0
2024-11-27,45.41067886352539,45.41067886352539,45.41067886352539,45.41067886352539,0
2024-11-29,45.41067886352539,45.41067886352539,45.41067886352539,45.41067886352539,0
2024-12-02,45.504085540771484,45.504085540771484,45.504085540771484,45.504085540771484,0
2024-12-03,45.504085540771484,45.504085540771484,45.504085540771484,45.504085540771484,0
2024-12-04,45.504085540771484,45.504085540771484,45.504085540771484,45.504085540771484,0
2024-12-05,45.504085540771484,45.504085540771484,45.504085540771484,45.504085540771484,0
2024-12-06,45.504085540771484,45.504085540771484,45.504085540771484,45.504085540771484,0
2024-12-09,45.504085540771484,45.504085540771484,45.504085540771484,45.504085540771484,0
2024-12-10,45.504085540771484,45.504085540771484,45.504085540771484,45.504085540771484,0
2024-12-11,45.504085540771484,45.504085540771484,45.504085540771484,45.504085540771484,0
2024-12-12,45.71744918823242,45.73013041780861,45.67113888312235,45.73013041780861,5202
2024-12-13,45.71744918823242,45.71744918823242,45.71744918823242,45.71744918823242,0
2024-12-16,45.63662338256836,45.64163436182201,45.63662338256836,45.64163436182201,1029
2024-12-17,45.535247802734375,45.61213782740877,45.49582384910742,45.61213782740877,879
2024-12-18,45.535247802734375,45.535247802734375,45.535247802734375,45.535247802734375,0
2024-12-19,45.535247802734375,45.535247802734375,45.535247802734375,45.535247802734375,0
2024-12-20,45.16969299316406,45.19919251428346,45.1107014523928,45.1107014523928,16500
2024-12-23,45.16969299316406,45.16969299316406,45.16969299316406,45.16969299316406,0
2024-12-24,45.16969299316406,45.16969299316406,45.16969299316406,45.16969299316406,0
2024-12-26,45.154937744140625,45.16477216648789,45.154937744140625,45.16477216648789,982
2024-12-27,45.18943786621094,45.18943786621094,45.14507939114225,45.14507939114225,359
2024-12-30,45.327239990234375,45.33236883360718,45.30279526093335,45.30279526093335,778
2024-12-31,45.327239990234375,45.327239990234375,45.327239990234375,45.327239990234375,0
2025-01-02,45.39643478393555,45.45064860980601,45.39643478393555,45.45064860980601,3001
2025-01-03,45.39643478393555,45.39643478393555,45.39643478393555,45.39643478393555,0
2025-01-06,45.39643478393555,45.39643478393555,45.39643478393555,45.39643478393555,0
2025-01-07,45.39643478393555,45.39643478393555,45.39643478393555,45.39643478393555,0
2025-01-08,45.1253662109375,45.12852097584707,45.1253662109375,45.12852097584707,693
2025-01-10,44.93315505981445,44.99722799691293,44.928229264767566,44.99722799691293,797
2025-01-13,44.93315505981445,44.93315505981445,44.93315505981445,44.93315505981445,0
2025-01-14,44.93315505981445,44.93315505981445,44.93315505981445,44.93315505981445,0
2025-01-15,45.09086608886719,45.13522456445011,44.98736799270545,44.98736799270545,2807
2025-01-16,45.14281463623047,45.154941116724046,45.14281463623047,45.154941116724046,1398
2025-01-17,45.14281463623047,45.14281463623047,45.14281463623047,45.14281463623047,0
2025-01-21,45.14281463623047,45.14281463623047,45.14281463623047,45.14281463623047,0
2025-01-22,45.32744216918945,45.337297520609916,45.32744216918945,45.337297520609916,1080
2025-01-23,45.17958068847656,45.22393916544248,45.172680815183995,45.22393916544248,632
2025-01-24,45.27075958251953,45.27075958251953,45.174653937966355,45.174653937966355,996
2025-01-27,45.46562957763672,45.52950322660993,45.46562957763672,45.52950322660993,831
2025-01-28,45.46562957763672,45.46562957763672,45.46562957763672,45.46562957763672,0
2025-01-29,45.3531608581543,45.41121755340134,45.3531608581543,45.38164774437137,487
2025-01-30,45.41900634765625,45.440788889551904,45.41900634765625,45.440788889551904,106
2025-01-31,45.41900634765625,45.41900634765625,45.41900634765625,45.41900634765625,0
2025-02-03,45.458824157714844,45.48381744452851,45.458824157714844,45.48381744452851,109
2025-02-04,45.547733306884766,45.547733306884766,45.414366695733655,45.414366695733655,104
2025-02-05,45.71567916870117,45.71567916870117,45.651462406766576,45.651462406766576,372
2025-02-06,45.71567916870117,45.71567916870117,45.71567916870117,45.71567916870117,0
2025-02-07,45.60206985473633,45.82928942203029,45.57243366683392,45.82928942203029,3020
2025-02-10,45.59248733520508,45.59248733520508,45.54289646475847,45.59219338521687,1437
2025-02-11,45.52303695678711,45.55208147498341,45.52303695678711,45.55208147498341,498
2025-02-12,45.52303695678711,45.52303695678711,45.52303695678711,45.52303695678711,0
2025-02-13,45.49340057373047,45.49340057373047,45.414369480059506,45.414369480059506,230
2025-02-14,45.49340057373047,45.49340057373047,45.49340057373047,45.49340057373047,0
2025-02-18,45.49340057373047,45.49340057373047,45.49340057373047,45.49340057373047,0
2025-02-19,45.52303695678711,45.52303695678711,45.454377027240156,45.50298052421403,357
2025-02-20,45.566410064697266,45.566410064697266,45.562554797428355,45.562554797428355,186
2025-02-21,45.566410064697266,45.566410064697266,45.566410064697266,45.566410064697266,0
2025-02-24,45.566410064697266,45.566410064697266,45.566410064697266,45.566410064697266,0
2025-02-25,45.85398483276367,45.88856163855335,45.85398483276367,45.88856163855335,927
2025-02-26,45.898441314697266,45.898441314697266,45.898441314697266,45.898441314697266,134
2025-02-27,45.898441314697266,45.898441314697266,45.898441314697266,45.898441314697266,0
2025-02-28,45.898441314697266,45.898441314697266,45.898441314697266,45.898441314697266,0
2025-03-03,45.992286682128906,45.992286682128906,45.992286682128906,45.992286682128906,0
2025-03-04,45.992286682128906,45.992286682128906,45.992286682128906,45.992286682128906,0
2025-03-05,45.52701950073242,45.52701950073242,45.4597032724916,45.50722038793838,1866
2025-03-06,45.52701950073242,45.52701950073242,45.52701950073242,45.52701950073242,0
2025-03-07,45.52701950073242,45.52701950073242,45.52701950073242,45.52701950073242,0
2025-03-10,45.37843322753906,45.507223765773304,45.37843322753906,45.507223765773304,166
2025-03-11,45.37843322753906,45.37843322753906,45.37843322753906,45.37843322753906,0
2025-03-12,45.05977249145508,45.05977249145508,45.02215304302319,45.02215304302319,350
2025-03-13,45.027103424072266,45.10124719489256,44.903361798206966,45.00235358838131,1223
2025-03-14,45.01740264892578,45.04195234128266,45.01740264892578,45.04195234128266,102
2025-03-17,45.08402633666992,45.08402633666992,45.041954634397584,45.041954634397584,187
2025-03-18,45.08402633666992,45.08402633666992,45.08402633666992,45.08402633666992,0
2025-03-19,45.08402633666992,45.08402633666992,45.08402633666992,45.08402633666992,0
2025-03-20,45.08402633666992,45.08402633666992,45.08402633666992,45.08402633666992,0
2025-03-21,45.10135269165039,45.16569698268005,45.10135269165039,45.16569698268005,2099
2025-03-24,45.10135269165039,45.10135269165039,45.10135269165039,45.10135269165039,0
2025-03-25,45.10135269165039,45.10135269165039,45.10135269165039,45.10135269165039,0
2025-03-26,44.69557571411133,44.869704443571855,44.69557571411133,44.869704443571855,190
2025-03-27,44.69557571411133,44.69557571411133,44.69557571411133,44.69557571411133,0
2025-03-28,44.69557571411133,44.69557571411133,44.69557571411133,44.69557571411133,0
2025-03-31,44.69557571411133,44.69557571411133,44.69557571411133,44.69557571411133,0
2025-04-01,44.8167724609375,44.8167724609375,44.8167724609375,44.8167724609375,0
2025-04-02,44.8167724609375,44.8167724609375,44.8167724609375,44.8167724609375,0
2025-04-03,44.8167724609375,44.8167724609375,44.8167724609375,44.8167724609375,0
2025-04-04,44.8167724609375,44.8167724609375,44.8167724609375,44.8167724609375,0
2025-04-07,44.8167724609375,44.8167724609375,44.8167724609375,44.8167724609375,0
2025-04-08,43.637943267822266,44.27073382102649,43.637943267822266,44.27073382102649,139
2025-04-09,43.637943267822266,43.637943267822266,43.637943267822266,43.637943267822266,0
2025-04-10,43.637943267822266,43.637943267822266,43.637943267822266,43.637943267822266,0
2025-04-11,43.548011779785156,43.548011779785156,43.15900588911237,43.19871149552889,505
2025-04-14,43.548011779785156,43.548011779785156,43.548011779785156,43.548011779785156,0
2025-04-15,43.548011779785156,43.548011779785156,43.548011779785156,43.548011779785156,0
2025-04-16,43.548011779785156,43.548011779785156,43.548011779785156,43.548011779785156,0
2025-04-17,43.548011779785156,43.548011779785156,43.548011779785156,43.548011779785156,0
2025-04-21,43.74980926513672,43.74980926513672,42.960581805124,43.742860973676166,5821
2025-04-22,43.79715347290039,43.80321192830682,43.735273923992935,43.735273923992935,728
2025-04-23,43.93006896972656,44.00083930284233,43.93006896972656,44.00083930284233,235
2025-04-24,43.93006896972656,43.93006896972656,43.93006896972656,43.93006896972656,0
2025-04-25,44.2558479309082,44.2558479309082,44.19132916005658,44.19132916005658,413
2025-04-28,44.2558479309082,44.2558479309082,44.2558479309082,44.2558479309082,0
2025-04-29,44.2558479309082,44.2558479309082,44.2558479309082,44.2558479309082,0
2025-04-30,44.5177001953125,44.5177001953125,44.37992333620757,44.37992333620757,112
2025-05-01,44.619873046875,44.619873046875,44.619873046875,44.619873046875,0
2025-05-02,44.619873046875,44.619873046875,44.619873046875,44.619873046875,0
2025-05-05,44.619873046875,44.619873046875,44.619873046875,44.619873046875,0
2025-05-06,44.501678466796875,44.501678466796875,44.41213771353469,44.41213771353469,551
2025-05-07,44.501678466796875,44.501678466796875,44.501678466796875,44.501678466796875,0
2025-05-08,44.45362854003906,44.4711359154476,44.45362854003906,44.4711359154476,157
2025-05-09,44.45362854003906,44.45362854003906,44.45362854003906,44.45362854003906,0
2025-05-12,44.45362854003906,44.45362854003906,44.45362854003906,44.45362854003906,0
2025-05-13,44.45362854003906,44.45362854003906,44.45362854003906,44.45362854003906,0
2025-05-14,44.45362854003906,44.45362854003906,44.45362854003906,44.45362854003906,0
2025-05-15,44.52157974243164,44.52157974243164,44.422091696851666,44.422091696851666,122
2025-05-16,44.52157974243164,44.52157974243164,44.52157974243164,44.52157974243164,0
2025-05-19,44.52157974243164,44.52157974243164,44.52157974243164,44.52157974243164,0
2025-05-20,44.52157974243164,44.52157974243164,44.52157974243164,44.52157974243164,0
2025-05-21,44.52157974243164,44.52157974243164,44.52157974243164,44.52157974243164,0
2025-05-22,44.044029235839844,44.093773257436716,44.01418358192684,44.03407815438513,4020
2025-05-23,44.044029235839844,44.044029235839844,44.044029235839844,44.044029235839844,0
2025-05-27,44.044029235839844,44.044029235839844,44.044029235839844,44.044029235839844,0
2025-05-28,44.044029235839844,44.044029235839844,44.044029235839844,44.044029235839844,0
2025-05-29,44.044029235839844,44.044029235839844,44.044029235839844,44.044029235839844,0
2025-05-30,44.044029235839844,44.044029235839844,44.044029235839844,44.044029235839844,0
2025-06-02,44.15034103393555,44.15034103393555,44.15034103393555,44.15034103393555,0
2025-06-03,44.15034103393555,44.15034103393555,44.15034103393555,44.15034103393555,0
2025-06-04,44.22513961791992,44.22513961791992,44.22015206736075,44.22015206736075,291
2025-06-05,44.22513961791992,44.22513961791992,44.22513961791992,44.22513961791992,0
2025-06-06,44.22513961791992,44.22513961791992,44.22513961791992,44.22513961791992,0
2025-06-09,44.177764892578125,44.1822502638792,44.080528586315104,44.080528586315104,5405
2025-06-10,44.177764892578125,44.177764892578125,44.177764892578125,44.177764892578125,0
2025-06-11,44.27629852294922,44.33982416335073,44.27629852294922,44.33982416335073,164
2025-06-12,44.27629852294922,44.27629852294922,44.27629852294922,44.27629852294922,0
2025-06-13,44.27629852294922,44.27629852294922,44.27629852294922,44.27629852294922,0
2025-06-16,44.29010009765625,44.29010009765625,44.18000030517578,44.18000030517578,3214
2025-06-17,44.29010009765625,44.29010009765625,44.29010009765625,44.29010009765625,0
2025-06-18,44.29010009765625,44.29010009765625,44.29010009765625,44.29010009765625,0
2025-06-20,44.29010009765625,44.29010009765625,44.29010009765625,44.29010009765625,0
2025-06-23,44.29010009765625,44.29010009765625,44.29010009765625,44.29010009765625,0
2025-06-24,44.29010009765625,44.29010009765625,44.29010009765625,44.29010009765625,0
2025-06-25,44.29010009765625,44.29010009765625,44.29010009765625,44.29010009765625,0
2025-06-26,44.29010009765625,44.29010009765625,44.29010009765625,44.29010009765625,0
